ID,Title,Slug,Platform,Category,Genres,Region,Cost (EUR),Price (EUR),Source,Delivery Type,Published,Featured,Kinguin ID,Created At,Updated At
b574ff1c-dd50-4171-846a-75e4f3919f41,Just Dance 2023 Edition EN Language Only EU PS5 CD Key,just-dance-2023-edition-en-language-only-eu-ps5-cd-63c399,PlayStation,games,"Simulation, Music / Soundtrack, Casual",Global,8.84000000,12.81800000,kinguin,key,true,false,145379,2026-01-31T20:39:27.214Z,2026-02-22T15:52:18.853Z
309dece1-dccd-4324-a329-4eb27ae72fa4,Windows 11 Professional OEM Key,windows-11-professional-oem-key-6208f8,Other,software,Software,Region 10,22.99000000,28.73750000,kinguin,key,true,false,110936,2026-01-31T12:23:11.601Z,2026-02-24T07:17:33.605Z
9cdad16f-fce2-481c-9d40-7fca8d958275,Windows 11 Professional Retail Key,windows-11-professional-retail-key-61696e,Other,software,Software,Region 10,24.99000000,31.23750000,kinguin,key,true,false,99894,2026-01-31T12:23:08.032Z,2026-02-24T06:29:53.211Z
00b59c48-dfc2-475f-9981-75570c342dd5,Adobe Creative Cloud Pro - 3 Months Subscription Key,adobe-creative-cloud-pro-3-months-subscription-key-670f63,Other,software,Software,Region 80,11.79000000,21.01050000,kinguin,key,true,false,279964,2026-01-31T12:23:04.369Z,2026-02-24T06:51:26.964Z
78288ac1-5cb2-4f67-b75a-eb0501cb4d62,Windows 11 Home OEM Key,windows-11-home-oem-key-6208ff,Other,software,Software,Region 10,19.99000000,24.98750000,kinguin,key,true,false,110943,2026-01-31T12:23:00.801Z,2026-02-24T06:17:32.214Z
9a3feed1-060e-48a9-ad09-f69583199310,ESET Internet Security Key (1 Year / 1 PC),eset-internet-security-key-1-year-1-pc-5c9b65,Other,software,Software,North America,7.80000000,11.58550000,kinguin,key,true,false,21768,2026-01-31T12:22:57.355Z,2026-02-24T05:57:52.253Z
f6d427ea-7aa8-45ea-ad1e-69cb0d368751,MS Office 2021 Professional Plus Retail Key,ms-office-2021-professional-plus-retail-key-616c11,Other,software,Software,North America,29.99000000,34.50000000,kinguin,key,true,false,100061,2026-01-31T12:22:53.653Z,2026-02-24T07:13:02.801Z
1e173f06-b560-436b-8f76-2854701bd2e5,MS Office 2021 Professional Plus OEM Key,ms-office-2021-professional-plus-oem-key-649d8f,Other,software,Software,North America,24.99000000,31.23750000,kinguin,key,true,false,169737,2026-01-31T12:22:50.123Z,2026-02-24T01:17:24.203Z
0046ae48-ebd2-4980-b903-e0e6044084db,Adobe Creative Cloud Pro - 1 Month Subscription Key,adobe-creative-cloud-pro-1-month-subscription-key-66daee,Other,software,Software,Region 80,4.55000000,7.25000000,kinguin,key,true,false,268001,2026-01-31T12:22:46.592Z,2026-02-24T05:54:33.807Z
a180626e-3604-4721-a3b9-8dcb97c9c503,Windows 11 Professional Online Activation Key,windows-11-professional-online-activation-key-65560b,Other,software,Software,Region 10,23.99000000,29.98750000,kinguin,key,true,false,198296,2026-01-31T12:22:42.833Z,2026-02-24T06:54:24.664Z
eacc2da1-5257-4800-9ed8-77b01b39651d,ESET Home Security Essential Key (1 Year / 1 Device),eset-home-security-essential-key-1-year-1-device-65de09,Android,software,Software,North America,7.19000000,11.52750000,kinguin,key,true,false,218356,2026-01-31T12:22:39.297Z,2026-02-24T06:28:09.450Z
b99f5a89-4a3b-4e75-a66c-bc56411e334f,Windows 11 Home Retail Key,windows-11-home-retail-key-616567,Other,software,Software,Region 10,21.99000000,27.48750000,kinguin,key,true,false,99511,2026-01-31T12:22:35.570Z,2026-02-23T23:47:46.938Z
7d1e86b1-1e24-45d5-a997-a8cb403045cb,Windows 10 Professional OEM Key,windows-10-professional-oem-key-5c9b64,Other,software,Software,Region 10,11.99000000,17.38550000,kinguin,key,true,false,19429,2026-01-31T12:22:32.136Z,2026-02-24T07:16:40.655Z
71465b62-b5bc-4de2-99a8-30c570eecde6,Windows 11 Professional N OEM Key,windows-11-professional-n-oem-key-6870ad,Other,software,Software,Region 10,4.15000000,17.38550000,kinguin,key,true,false,362775,2026-01-31T12:22:28.586Z,2026-02-24T07:47:25.134Z
5b57b5cd-0b90-4b64-abfc-a435d428a9ac,ESET Internet Security 2024 Key (1 Year / 1 PC),eset-internet-security-2024-key-1-year-1-pc-653cb7,Other,software,Software,North America,7.19000000,11.00550000,kinguin,key,true,false,194074,2026-01-31T12:22:25.172Z,2026-02-23T22:08:14.066Z
e7ea15ec-5b8e-42ca-8601-eb55445ed3ce,ESET NOD32 Antivirus (1 Year / 1 PC) ,eset-nod32-antivirus-1-year-1-pc-5c9b65,Other,software,Software,North America,9.58000000,13.89100000,kinguin,key,true,false,21769,2026-01-31T12:22:21.571Z,2026-02-24T05:03:56.256Z
7b537a1b-dcba-480c-b47b-19d2a24fa506,Adobe Creative Cloud Photography Plan - 1TB Cloudstorage Subscription Key (3 Months / 1 PC),adobe-creative-cloud-photography-plan-1tb-cloudsto-69380c,Other,software,Software,North America,4.79000000,8.68550000,kinguin,key,true,false,425243,2026-01-31T12:22:18.574Z,2026-02-24T04:01:00.873Z
04ca80e2-f605-4c74-a138-fd13c493a50b,Windows 11 Home Online Activation Key,windows-11-home-online-activation-key-655e0a,Other,software,Software,Region 10,20.99000000,26.23750000,kinguin,key,true,false,199453,2026-01-31T12:22:14.763Z,2026-02-23T23:39:20.052Z
7355ec08-dbee-4844-922a-d5f1d28c8804,Nitro PDF Pro 14 CD Key,nitro-pdf-pro-14-cd-key-66eaad,Other,software,Software,North America,5.40000000,11.60000000,kinguin,key,true,false,271369,2026-01-31T12:22:11.270Z,2026-02-24T06:41:19.033Z
67061659-7348-421f-a2e6-27b03a49a8f9,DisplayFusion Steam Gift,displayfusion-steam-gift-5c9b61,Steam,software,Software,North America,10.96000000,15.95000000,kinguin,key,true,false,9652,2026-01-31T12:22:07.563Z,2026-02-23T22:59:32.594Z
378478ea-0d8c-4f4b-8564-a92a858aad17,Windows 10 Home OEM Key,windows-10-home-oem-key-5c9b65,Other,software,Software,Region 10,8.99000000,13.03550000,kinguin,key,true,false,22175,2026-01-31T12:17:44.836Z,2026-02-22T14:47:29.015Z
9aef4b05-0e7b-4928-a216-39d33e1e2090,CrossOver for Mac CD Key,crossover-for-mac-cd-key-68627e,Other,software,Software,North America,26.09000000,32.61250000,kinguin,key,true,false,358643,2026-01-31T12:17:41.243Z,2026-02-23T06:37:11.308Z
699bcf5f-b7f4-44a2-a7bf-94529942b92c,3DMark PC Steam CD Key,3dmark-pc-steam-cd-key-5c9b60,Steam,software,Software,Region 10,7.18000000,10.77350000,kinguin,key,true,false,4711,2026-01-31T12:17:37.619Z,2026-02-24T07:18:12.077Z
0e1cdb10-2317-4cae-ac5e-25636f377a17,Kaspersky Plus 2025 EU Key (1 Year / 1 Device),kaspersky-plus-2025-eu-key-1-year-1-device-680724,Other,software,Software,Region 75,14.99000000,19.60000000,kinguin,key,true,false,330567,2026-01-31T12:17:33.747Z,2026-02-24T03:32:25.486Z
5494319a-71ed-440f-8455-38b57549c7c6,Norton 360 Deluxe 2025 EU Key (1 Year / 5 Devices) + 50 GB Cloud Storage,norton-360-deluxe-2025-eu-key-1-year-5-devices-50--678d0a,Other,software,Software,Global,9.49000000,14.99300000,kinguin,key,true,false,304547,2026-01-31T12:17:30.100Z,2026-02-24T06:40:44.231Z
6aa7e638-6707-46f1-bb4c-c19e3da07dde,Windows 10 Professional Online Activation Key,windows-10-professional-online-activation-key-5d9ecf,Other,software,Software,Region 10,12.99000000,18.83550000,kinguin,key,true,false,67756,2026-01-31T12:17:18.678Z,2026-02-24T06:48:36.481Z
eb78e3ec-2799-44ce-a47f-52968c9e1ca6,Bitdefender Total Security 2026 Key (1 Year / 5 Devices),bitdefender-total-security-2026-key-1-year-5-devic-6932c4,Other,software,Software,North America,21.79000000,28.50000000,kinguin,key,true,false,423472,2026-01-31T12:17:15.086Z,2026-02-23T21:40:24.465Z
c3142e12-3906-432f-ae88-611cd3bb8f5f,Kaspersky Premium 2025 EU Key (1 Year / 3 Devices),kaspersky-premium-2025-eu-key-1-year-3-devices-6794f9,Other,software,Software,Region 75,21.99000000,30.48750000,kinguin,key,true,false,305958,2026-01-31T12:17:11.547Z,2026-02-23T23:02:28.655Z
9a9cdf87-4f17-4dbe-925b-8ecdb9e39477,Norton 360 Deluxe 2024 EU Key (1 Year / 3 Devices) + 25 GB Cloud Storage,norton-360-deluxe-2024-eu-key-1-year-3-devices-25--653b90,Other,software,Software,Global,7.89000000,11.44050000,kinguin,key,true,false,193916,2026-01-31T12:17:07.995Z,2026-02-23T21:41:00.305Z
7b74e6ae-9e73-4e33-b619-95024501cdb6,MS Office 2019 Professional Plus Retail Key,ms-office-2019-professional-plus-retail-key-5d2341,Other,software,Software,North America,22.99000000,28.73750000,kinguin,key,true,false,65304,2026-01-31T12:17:04.125Z,2026-02-23T20:04:31.120Z
71d241c4-1983-4a34-b7da-8aac0f5d525f,Kaspersky Standard 2025 EU Key (1 Year / 1 Device),kaspersky-standard-2025-eu-key-1-year-1-device-680726,Other,software,Software,Region 75,11.31000000,16.54450000,kinguin,key,true,false,330576,2026-01-31T12:17:00.549Z,2026-02-24T03:39:59.853Z
398a85e8-e509-41db-aac5-4f5256fb15f0,3DMark Advanced Edition Steam CD Key,3dmark-advanced-edition-steam-cd-key-642d32,Steam,software,Software,North America,6.72000000,10.54150000,kinguin,key,true,false,156186,2026-01-31T12:16:56.964Z,2026-02-23T23:10:25.691Z
9e8aab77-8d85-4ea2-b580-2877d901a0af,MS Office 365 Family EU Key (1 Year / 6 Devices),ms-office-365-family-eu-key-1-year-6-devices-659faf,Other,software,Software,Asia,89.01000000,134.46720000,kinguin,key,true,false,208259,2026-01-31T12:16:53.096Z,2026-02-23T18:19:22.649Z
9b4b307b-ba53-4b05-bec1-fa0685503c8e,CCleaner Professional Plus 2026 Key (1 Year / 3 Devices),ccleaner-professional-plus-2026-key-1-year-3-devic-690857,Other,software,Software,Region 10,2.99000000,11.57100000,kinguin,key,true,false,407421,2026-01-31T12:16:49.368Z,2026-02-24T04:48:49.470Z
d2da081f-1d68-479c-b694-c31e4057419c,Adobe Creative Cloud Pro - 3 Months Subscription Key EU/ASIA,adobe-creative-cloud-pro-3-months-subscription-key-5caaed,Other,software,Software,Asia,12.00000000,21.73550000,kinguin,key,true,false,62141,2026-01-31T12:16:45.819Z,2026-02-23T23:38:47.214Z
b966193e-dcc2-4179-855b-e6a26ec9cbd3,HMA! Pro VPN Key (1 Year / Unlimited Devices),hma-pro-vpn-key-1-year-unlimited-devices-5c9b78,Other,software,Software,Asia,2.99000000,8.84500000,kinguin,key,true,false,57231,2026-01-31T12:16:23.138Z,2026-02-23T23:23:39.710Z
2f7cc4f3-5836-4b1f-93b0-4384edd59b0a,McAfee Total Protection 2026 Key (3 Years / 1 Device),mcafee-total-protection-2026-key-3-years-1-device-69390d,Other,software,Software,North America,7.99000000,17.76250000,kinguin,key,true,false,425533,2026-01-31T12:16:19.562Z,2026-02-23T17:06:12.412Z
5772cd1e-3198-4455-b99f-49b6e93a5117,Kaspersky Premium 2025 EU Key (1 Year / 1 Device),kaspersky-premium-2025-eu-key-1-year-1-device-680729,Other,software,Software,Region 75,18.99000000,24.98750000,kinguin,key,true,false,330585,2026-01-31T12:16:16.024Z,2026-02-24T03:44:00.701Z
0232cb91-ee7b-44c2-9d5c-6ad91e2af5e6,CCleaner Professional Plus 2025 Key (1 Year / 3 Devices),ccleaner-professional-plus-2025-key-1-year-3-devic-67b5b5,Other,software,Software,Region 10,2.20000000,8.59850000,kinguin,key,true,false,314202,2026-01-31T12:16:12.253Z,2026-02-23T04:38:01.008Z
83fcaa1a-e537-4cec-955c-8226775753a3,MS Office 2016 Professional Plus ISO Key,ms-office-2016-professional-plus-iso-key-663f53,Other,software,Software,North America,14.99000000,21.73550000,kinguin,key,true,false,235834,2026-01-31T12:16:08.701Z,2026-02-23T23:12:34.230Z
700f935f-2a7c-4997-9df1-21e98762f59e,ESET NOD32 Antivirus 2024 Key (1 Year / 1 Device),eset-nod32-antivirus-2024-key-1-year-1-device-65d890,Other,software,Software,Region 10,4.69000000,11.58550000,kinguin,key,true,false,217517,2026-01-31T12:16:05.233Z,2026-02-23T17:49:09.008Z
ac8ae25f-5ea5-4b68-b070-4437a250abad,AVAST Driver Updater Key (1 Year / 1 PC),avast-driver-updater-key-1-year-1-pc-5c9b6f,Other,software,Software,North America,3.60000000,7.27500000,kinguin,key,true,false,46870,2026-01-31T12:16:01.578Z,2026-02-22T13:52:33.722Z
fcab1d3a-e1b2-45bf-8817-51b72dedf230,ESET Mobile Security for Android (1 Year / 1 Device),eset-mobile-security-for-android-1-year-1-device-5c9b65,Android,software,Software,North America,5.40000000,7.83000000,kinguin,key,true,false,21777,2026-01-31T12:15:57.909Z,2026-02-23T14:33:00.094Z
9e0e0172-f857-4fa8-ac56-738508ef43e8,MS Office 2021 Home and Business Retail Key for Mac,ms-office-2021-home-and-business-retail-key-for-ma-61c6f3,Other,software,Software,North America,34.99000000,40.23850000,kinguin,key,true,false,106912,2026-01-31T12:15:55.468Z,2026-02-24T07:23:31.709Z
366ca4eb-31fc-4938-8b1e-1ba69bf987ba,McAfee Total Protection 2026 Key (1 Year / 10 Devices),mcafee-total-protection-2026-key-1-year-10-devices-6937f9,Other,software,Software,North America,7.90000000,12.31050000,kinguin,key,true,false,425207,2026-01-31T12:15:51.955Z,2026-02-23T12:10:27.545Z
2e012286-cbd2-466a-99de-41a9f313f583,CCleaner Professional 2026 Key (3 Years / 1 Device),ccleaner-professional-2026-key-3-years-1-device-6932ca,Other,software,Software,Region 10,7.96000000,14.47100000,kinguin,key,true,false,423543,2026-01-31T12:15:48.354Z,2026-02-22T18:46:00.996Z
ac08843b-d0c0-4869-8030-21c57bdfef53,CCleaner Professional Plus 2026 Key (3 Years / 3 Devices),ccleaner-professional-plus-2026-key-3-years-3-devi-6932c9,Other,software,Software,Region 10,12.96000000,19.98750000,kinguin,key,true,false,423540,2026-01-31T12:15:44.689Z,2026-02-23T23:14:28.440Z
026755cc-e6f0-4b11-b1a8-8b25f748c25f,Bitdefender Total Security 2026 Key (2 Years / 5 Devices),bitdefender-total-security-2026-key-2-years-5-devi-6932c4,Other,software,Software,North America,37.79000000,51.73850000,kinguin,key,true,false,423479,2026-01-31T12:15:41.110Z,2026-02-24T06:01:27.464Z
cc428371-c79a-46a2-9b75-bbc00d9b3e41,Norton Utilities Ultimate 2026 EU Key (1 Year / 10 PCs),norton-utilities-ultimate-2026-eu-key-1-year-10-pc-691ad4,Other,software,Software,Region 75,18.59000000,23.23750000,kinguin,key,true,false,413695,2026-01-31T12:15:37.657Z,2026-02-22T22:15:08.206Z
65cde036-4bbc-47f2-b833-bf59255f1644,Movavi Video Editor Plus 2026 Key (1 PC),movavi-video-editor-plus-2026-key-1-pc-68f0c7,Other,software,Software,North America,19.98000000,24.97500000,kinguin,key,true,false,399611,2026-01-31T12:15:33.902Z,2026-02-24T07:05:24.811Z
92c53f16-8900-44cc-8426-53532618f66e,Parallels Desktop 26 Pro for Mac Key (1 Year / 1 Mac),parallels-desktop-26-pro-for-mac-key-1-year-1-mac-68c290,Other,software,Software,North America,39.99000000,45.98850000,kinguin,key,true,false,386130,2026-01-31T12:15:30.070Z,2026-02-22T16:29:24.965Z
5693ad8c-d52a-48ae-9f13-5c86a2a83c96,Bitdefender Premium VPN 2023 EU (1 Year / 10 Devices),bitdefender-premium-vpn-2023-eu-1-year-10-devices-63d0bc,Other,software,Software,Global,14.00000000,21.73550000,kinguin,key,true,false,146465,2026-01-31T12:15:19.074Z,2026-02-22T15:20:43.698Z
d0861d0e-a946-4f06-b19f-477cbbad6fca,Laplink PCmover Professional Key (1 Use / 1 PC),laplink-pcmover-professional-key-1-use-1-pc-63bd74,Other,software,Software,North America,18.99000000,23.73750000,kinguin,key,true,false,144723,2026-01-31T12:15:16.140Z,2026-02-24T06:20:44.277Z
df3ba04a-8f52-4469-bf25-d57c65141368,MS Office 365 Personal EU Key (1 Year / 1 Account),ms-office-365-personal-eu-key-1-year-1-account-5efb23,Other,software,Software,Asia,66.98000000,75.04000000,kinguin,key,true,false,75016,2026-01-31T12:15:07.178Z,2026-02-22T13:50:42.180Z
3dc7b20d-a440-49d4-9ee4-68a5194c47ba,Norton 360 Deluxe EU Key (1 Year / 5 Devices),norton-360-deluxe-eu-key-1-year-5-devices-5e1da9,Other,software,Software,Global,13.43000000,19.47350000,kinguin,key,true,false,69878,2026-01-31T12:15:03.332Z,2026-02-23T18:37:56.296Z
e28e24ee-de2d-4feb-949f-4439eaba04a0,3DMark EU PC Steam CD Key,3dmark-eu-pc-steam-cd-key-5c9b79,Steam,software,Software,Global,6.09000000,9.32350000,kinguin,key,true,false,57456,2026-01-31T12:14:59.520Z,2026-02-23T22:23:51.489Z
0832f362-be78-4fef-b49f-8a18a1f2d3c6,AOMEI Partition Assistant Professional Edition CD Key (2 PCs),aomei-partition-assistant-professional-edition-cd--5c9b71,Other,software,Software,North America,19.69000000,27.18750000,kinguin,key,true,false,51345,2026-01-31T12:14:55.364Z,2026-02-24T05:56:17.462Z
89373330-f2ca-4a8c-b5f2-575b34081dfb,Trend Micro Maximum Security (3 Year / 3 Devices),trend-micro-maximum-security-3-year-3-devices-5c9b6d,Other,software,Software,North America,7.32000000,10.61400000,kinguin,key,true,false,41599,2026-01-31T12:14:51.718Z,2026-02-24T01:06:41.053Z
a896a414-9ffa-41a0-a928-b7de5282895f,MS Office 2024 Home and Business PC Retail Key,ms-office-2024-home-and-business-pc-retail-key-6978b3,Other,software,Software,North America,44.99000000,51.73850000,kinguin,key,true,false,442587,2026-01-31T12:14:49.210Z,2026-02-24T01:18:34.165Z
6564dfe3-8cff-4c5b-badb-7c356452d7c9,iZotope Tonal Balance Control 2 PC/MAC CD Key,izotope-tonal-balance-control-2-pcmac-cd-key-683f36,Other,software,Software,North America,14.11000000,27.51250000,kinguin,key,true,false,346629,2026-01-31T12:14:45.532Z,2026-02-19T23:02:20.461Z
3c0e1633-761f-471b-9b2d-9a8e7ad0fdda,AVG PC TuneUp 2025 Key (1 Year / 1 PC),avg-pc-tuneup-2025-key-1-year-1-pc-683d6a,Other,software,Software,North America,0.95000000,7.25000000,kinguin,key,true,false,346050,2026-01-31T12:14:41.589Z,2026-02-23T07:58:48.163Z
a905cc5b-8c3c-46a4-9828-804340492ca3,Adobe Creative Cloud Pro - 1 Month Subscription Key EU/ASIA,adobe-creative-cloud-pro-1-month-subscription-key--67fcc7,Other,software,Software,Asia,4.86000000,7.97500000,kinguin,key,true,false,329052,2026-01-31T12:14:37.985Z,2026-02-23T08:40:52.630Z
9ed03bc2-a609-48ee-9622-9f12b5491631,ESET Home Security Premium EU Key (1 Year / 1 Device),eset-home-security-premium-eu-key-1-year-1-device-67f3b2,Android,software,Software,Region 75,18.00000000,25.96250000,kinguin,key,true,false,327216,2026-01-31T12:14:34.298Z,2026-02-22T17:50:16.112Z
577e0a6d-ec6f-4cea-9267-94ea532da778,Bitdefender Total Security 2025 Key (1 Year / 5 Devices),bitdefender-total-security-2025-key-1-year-5-devic-674c57,Other,software,Software,North America,22.14000000,28.62500000,kinguin,key,true,false,292934,2026-01-31T12:14:30.789Z,2026-02-24T07:44:10.023Z
7b7b4313-12de-4ea4-9509-8ed65c4e4b06,EaseUS Partition Master Professional 18.0 for Windows Key,easeus-partition-master-professional-180-for-windo-66e80c,Other,software,Software,North America,2.63000000,11.60000000,kinguin,key,true,false,270545,2026-01-31T12:14:27.278Z,2026-02-24T01:37:47.692Z
6da02f42-a032-4970-8d93-78347c804b33,MS Office 2021 Home and Business for Mac Bind Key,ms-office-2021-home-and-business-for-mac-bind-key-65c8f4,Other,software,Software,North America,29.99000000,37.48750000,kinguin,key,true,false,214958,2026-01-31T12:14:23.673Z,2026-02-24T05:31:34.038Z
d6a9fe19-1c30-4ac2-a1e0-aae63d7d2231,3DMark + 17 DLCs Steam CD Key,3dmark-17-dlcs-steam-cd-key-63aec2,Steam,software,Software,North America,7.79000000,11.46950000,kinguin,key,true,false,143759,2026-01-31T12:14:20.077Z,2026-02-23T17:18:01.022Z
61140f38-8e3c-4cb3-8063-12a797c4e187,Celemony Melodyne 5 Essential PC/MAC CD Key,celemony-melodyne-5-essential-pcmac-cd-key-61bfb9,Other,software,"Software, Music / Soundtrack",North America,10.99000000,20.38750000,kinguin,key,true,false,106521,2026-01-31T12:14:16.101Z,2026-02-22T21:56:32.887Z
6829ab99-a30c-4df4-a515-601cfcc422a2,ESET NOD32 Antivirus (1 Year / 10 Devices),eset-nod32-antivirus-1-year-10-devices-612b72,Other,software,Software,North America,25.50000000,32.48750000,kinguin,key,true,false,94617,2026-01-31T12:14:11.951Z,2026-02-21T21:59:27.248Z
2c977017-6a6f-458b-a400-b6e1a559827d,ESET Smart Security Premium Key (1 Year / 1 PC),eset-smart-security-premium-key-1-year-1-pc-5ee619,Other,software,Software,North America,9.89000000,24.98750000,kinguin,key,true,false,74559,2026-01-31T12:14:09.467Z,2026-02-24T04:42:00.713Z
96344f4d-8a1c-4db2-b00c-324f88be9764,Norton 360 Deluxe EU Key (1 Year / 3 Devices) + 25 GB Cloud Storage,norton-360-deluxe-eu-key-1-year-3-devices-25-gb-cl-5e1da3,Other,software,Software,Global,7.73000000,13.00650000,kinguin,key,true,false,69874,2026-01-31T12:14:05.733Z,2026-02-23T23:32:18.438Z
f65d3382-22b8-47c8-b128-88dd465d6cce,TechSmith Snagit 2024 PC CD Key,techsmith-snagit-2024-pc-cd-key-6888b3,Other,software,Software,North America,12.00000000,30.00000000,kinguin,key,true,false,370309,2026-01-31T12:14:01.900Z,2026-02-23T22:46:52.120Z
16532bb1-8939-4228-8266-50f13e25bd19,EaseUS Data Recovery Wizard Professional 2025 Key (1 Year / 1 PC),easeus-data-recovery-wizard-professional-2025-key--684a73,Other,software,Software,North America,2.63000000,14.48550000,kinguin,key,true,false,349825,2026-01-31T12:13:57.964Z,2026-02-24T04:46:20.366Z
14321b4e-b663-4a1a-9684-81142adabadb,McAfee Total Protection 2025 EU Key (1 Year / 3 Devices),mcafee-total-protection-2025-eu-key-1-year-3-devic-684159,Other,software,Software,Region 75,4.50000000,7.64150000,kinguin,key,true,false,347228,2026-01-31T12:13:49.127Z,2026-02-21T20:39:04.895Z
21dfba5a-be66-404a-b3b7-8e9632780a0a,IK Multimedia AmpliTube 5 Special Edition PC/MAC CD Key,ik-multimedia-amplitube-5-special-edition-pcmac-cd-683970,Other,software,"Software, Music / Soundtrack",North America,17.45000000,26.08750000,kinguin,key,true,false,345414,2026-01-31T12:13:45.302Z,2026-02-21T22:52:34.975Z
3b53e935-21bd-4478-8cda-a6deae3ce154,Norton 360 for Gamers 2025 EU Key (1 Year / 3 Devices),norton-360-for-gamers-2025-eu-key-1-year-3-devices-67ac47,Other,software,Software,Global,7.44000000,11.46950000,kinguin,key,true,false,311122,2026-01-31T12:13:41.311Z,2026-02-24T04:00:12.205Z
6f41e2a4-1a73-47b8-9f4b-fc3c8fdfb9c1,Kaspersky Premium 2025 EU Key (1 Year / 5 Devices),kaspersky-premium-2025-eu-key-1-year-5-devices-6794f9,Other,software,Software,Region 75,25.45000000,35.25000000,kinguin,key,true,false,305959,2026-01-31T12:13:37.607Z,2026-02-23T23:03:03.366Z
f0d372d9-362a-4c25-9435-35110457e821,CCleaner Professional Plus 2025 Key (3 Years / 3 Devices),ccleaner-professional-plus-2025-key-3-years-3-devi-677804,Other,software,Software,Region 10,15.96000000,19.97500000,kinguin,key,true,false,300410,2026-01-31T12:13:33.904Z,2026-02-23T10:56:19.584Z
c32ac251-b1fd-4aef-b6d2-9668a60694db,Bitdefender Total Security 2025 Key (1 Year / 10 Devices),bitdefender-total-security-2025-key-1-year-10-devi-674c58,Other,software,Software,North America,38.76000000,44.57400000,kinguin,key,true,false,292936,2026-01-31T12:13:30.404Z,2026-02-20T20:25:37.479Z
0cdfe064-fc2e-43f4-b842-64d32f6cd2c4,Windows Server 2025 CD Key,windows-server-2025-cd-key-67238a,Other,software,Software,North America,49.99000000,57.48850000,kinguin,key,true,false,285426,2026-01-31T12:13:26.805Z,2026-02-21T13:49:05.672Z
d930131f-e5ba-470f-9b4d-cb4c6a4347da,EaseUS Disk Copy Pro CD Key,easeus-disk-copy-pro-cd-key-66d911,Other,software,Software,North America,4.74000000,16.37050000,kinguin,key,true,false,267396,2026-01-31T12:13:23.117Z,2026-02-23T19:37:21.994Z
a0de68e9-178a-4c38-9f50-65ac28e6d9cb,ESET Home Security Premium Key (1 Year / 10 Devices),eset-home-security-premium-key-1-year-10-devices-65ef08,Android,software,Software,North America,54.99000000,61.58880000,kinguin,key,true,false,221474,2026-01-31T12:13:19.380Z,2026-02-22T17:41:31.243Z
59aa45ae-7305-4df9-b8b4-714962f8c9e1,ESET Home Security Ultimate Key (1 Year / 5 Devices),eset-home-security-ultimate-key-1-year-5-devices-65de0c,Android,software,Software,Region 80,53.00000000,59.36000000,kinguin,key,true,false,218360,2026-01-31T12:13:15.685Z,2026-02-23T17:41:48.752Z
656e1616-a449-4d0f-88c8-f4f2e43e1230,Norton 360 Platinum EU Key (1 Year / 20 Devices) + 100 GB Cloud Storage,norton-360-platinum-eu-key-1-year-20-devices-100-g-65d878,Other,software,Software,Global,32.44000000,37.30600000,kinguin,key,true,false,217475,2026-01-31T12:13:12.011Z,2026-02-23T22:23:44.345Z
545e900d-8dbb-40aa-8212-e87f0ad1d07a,CCleaner Professional Plus 2023 Key (1 Year / 3 Devices),ccleaner-professional-plus-2023-key-1-year-3-devic-63f201,Other,software,Software,Region 10,5.80000000,8.68550000,kinguin,key,true,false,149358,2026-01-31T12:13:08.116Z,2026-02-23T19:49:28.649Z
c2bf4428-d076-4052-b49c-5ada0abf3264,EaseUS Data Recovery Wizard Professional for Windows 2023 Key,easeus-data-recovery-wizard-professional-for-windo-63ee0e,Other,software,Software,North America,2.63000000,15.22500000,kinguin,key,true,false,148989,2026-01-31T12:13:04.439Z,2026-02-23T23:42:03.853Z
0bceacfc-7e58-4936-8f7e-c269a7999eb0,Bitdefender Antivirus Plus 2023 Key (1 Year / 1 Device),bitdefender-antivirus-plus-2023-key-1-year-1-devic-638c53,Other,software,Software,North America,31.08000000,35.74200000,kinguin,key,true,false,140575,2026-01-31T12:13:00.938Z,2026-02-01T20:11:15.686Z
4b5833d8-11cb-48fd-82d8-6c3b70139218,FabFilter Pro-Q 3 PC/MAC CD Key,fabfilter-pro-q-3-pcmac-cd-key-62ff4a,Other,software,Software,North America,26.00000000,43.66550000,kinguin,key,true,false,127759,2026-01-31T12:12:57.252Z,2026-02-23T22:38:32.530Z
97e6f79f-f0bf-4ab3-9d86-1bea12440f2e,ESET Smart Security Premium Key (1 Year / 1 Device),eset-smart-security-premium-key-1-year-1-device-62f612,Other,software,Software,North America,9.98000000,22.48750000,kinguin,key,true,false,126946,2026-01-31T12:12:53.459Z,2026-02-21T13:47:07.170Z
59d384a2-853e-44f9-b0d8-aff0a6c031a3,Surfshark Starter VPN Key (30 Days / Unlimited Devices),surfshark-starter-vpn-key-30-days-unlimited-device-62757d,Other,software,Software,North America,2.28000000,10.00500000,kinguin,key,true,false,117848,2026-01-31T12:12:49.871Z,2026-02-23T21:01:32.437Z
73a3991a-1171-4aba-95b1-9713969f3a82,Tableau Desktop Pro Key (1 Year / 2 PCs),tableau-desktop-pro-key-1-year-2-pcs-61fa7a,Other,software,Software,North America,14.99000000,21.73550000,kinguin,key,true,false,109887,2026-01-31T12:12:46.441Z,2026-02-20T18:38:09.602Z
